time,HELIOGRAPHIC_LATITUDE_deg,HELIOGRAPHIC_LONGITUDE_deg,BR_(RTN)_nT,BT_(RTN)_nT,BN_(RTN)_nT,FIELD_MAGNITUDE_AVG._nT,BULK_FLOW_SPEED_km/s,ELEVATION_ANGLE_Deg,AZIMUTH_ANGLE_Deg,ION_DENSITY_N/cm3,TEMPERATURE_Deg_K
1610679600,-4.4,37.7,0.5,-2.3,0.7,2.5,300,1.9,1.8,10,17725
1610683200,-4.5,37.7,-0.1,-2.2,1.3,2.6,298,1.6,1.6,9.4,18564
1610686800,-4.5,37.8,-1,-0.2,1.2,1.9,300,0.9,0.9,9.6,13640
1610690400,-4.5,37.8,-0.6,1,0.7,1.5,298,1.2,1,9.8,12873
1610694000,-4.5,37.9,-1.8,1.4,0.9,2.5,301,0.7,0.9,8.6,15094
1610697600,-4.5,37.9,-1.7,1.7,0.2,2.5,301,0.1,0.9,8.2,14716
1610701200,-4.5,38,-1.9,1.1,1.4,2.7,296,0.7,1,7.6,17501
1610704800,-4.5,38,-1.1,2,0.4,2.4,295,0.7,0.6,7.9,17688
1610708400,-4.5,38,-1.2,1.7,0,2.2,295,0.3,0.6,8.2,17534
1610712000,-4.5,38.1,-0.8,2.1,0,2.4,296,0,0.8,8.2,17984
1610715600,-4.5,38.1,-0.9,2.4,-0.5,2.7,297,0.1,1.1,8.5,18533
1610719200,-4.5,38.2,-1.2,1.7,-1.9,3,295,-0.5,1.1,8.4,18540
1610722800,-4.5,38.2,-1.4,2.2,-2.1,3.5,297,-0.3,2,9.2,18534
1610726400,-4.5,38.3,-1.1,2.1,-3.1,4.1,303,0,2.8,12.5,20095
1610730000,-4.5,38.3,0.1,-0.1,-2.2,3.1,305,0.1,2.3,14.1,18039
1610733600,-4.5,38.3,0.7,-2.1,-0.8,3,304,0.4,1.9,14.2,15310
1610737200,-4.5,38.4,-2,2,0,3.1,314,1.1,0,14.6,20349
1610740800,-4.5,38.4,-2,2.8,0.1,3.6,314,-0.2,-0.3,13,25441
1610744400,-4.5,38.5,-2.6,2.8,0.8,3.9,311,-0.4,-0.6,12.1,23422
1610748000,-4.5,38.5,-2.1,2.6,1.2,3.7,310,-0.7,-0.8,12,22942
1610751600,-4.5,38.5,-0.3,2.6,1.3,3.1,307,-0.6,-0.4,13.8,19294
1610755200,-4.5,38.6,-0.9,2.4,1.2,3,303,-0.5,-0.3,13.4,18902
1610758800,-4.5,38.6,-2.1,2.4,1.8,3.9,304,-0.6,-1.2,11.4,22402
1610762400,-4.5,38.7,-3.4,1.3,2.8,4.7,306,0.4,-1,12.7,25676
1610766000,-4.5,38.7,-1.7,-1.4,-0.6,4,305,0.1,-1.8,13.3,29013
1610769600,-4.6,38.8,0.3,-1.2,-3.1,3.7,305,-0.9,-1.8,12.1,29133
1610773200,-4.6,38.8,-2.2,-0.4,-0.7,2.8,300,0.5,-2.1,11.8,32867
1610776800,-4.6,38.8,-3.2,0.3,-1,3.4,299,0.8,-2,11.8,33576
1610780400,-4.6,38.9,-2.9,-0.8,0.9,3.4,300,1.6,-2.5,12.8,32321
1610784000,-4.6,38.9,-0.5,2.7,1.6,3.6,308,1.6,-0.9,11.9,39212
1610787600,-4.6,39,-2.8,3.8,1.5,5.3,308,0.7,-1.9,8.1,41413
1610791200,-4.6,39,-1.8,2.7,1,4.2,319,-0.6,-4.3,7.2,66792
1610794800,-4.6,39.1,0.6,2.4,-1.3,3.8,332,-2,-5.5,6.8,68968
1610798400,-4.6,39.1,-1.3,2.9,0.9,4.4,326,-0.9,-5.1,6.7,61215
1610802000,-4.6,39.1,-0.7,3.8,1,4.5,326,-0.7,-4.1,6.5,59342
1610805600,-4.6,39.2,-0.7,3.5,-0.8,4.2,317,-1.7,-3.9,5.8,58260
1610809200,-4.6,39.2,0.2,3.5,-0.5,4.1,322,-1.8,-2.8,5.9,47588
1610812800,-4.6,39.3,1,3,-1.1,4,326,-1.8,-3,6.4,40659
1610816400,-4.6,39.3,-1.5,3.8,-0.7,4.2,313,-1.7,-1.5,6.2,26139
1610820000,-4.6,39.4,-1.6,3.4,-0.5,3.9,311,-1.9,-1.2,7,21312
1610823600,-4.6,39.4,-1.7,3.3,-0.7,3.9,308,-1.9,-0.9,6.9,18518
1610827200,-4.6,39.4,-1,3.4,-1,3.7,308,-2.1,-0.5,7.4,19543
1610830800,-4.6,39.5,-0.9,3.1,-1.3,3.5,306,-1.9,-0.6,7.3,18474
1610834400,-4.6,39.5,0.3,2.2,-1.6,3.4,306,-1.9,-0.7,7.5,22831
1610838000,-4.6,39.6,-3.1,2.3,1.1,4.1,307,-1.5,-2.3,6.9,24788
1610841600,-4.6,39.6,-2.3,3.4,0.1,4.2,305,-1.8,-1.6,6.8,24996
1610845200,-4.6,39.6,0.2,3.2,-1.3,3.8,303,-2.1,-0.7,7.4,20978
1610848800,-4.6,39.7,3,1.6,-2.5,4.5,303,-2.3,-0.6,7,21589
1610852400,-4.6,39.7,3.3,-0.2,-3.3,4.7,306,-3.6,-0.8,7.2,17890
1610856000,-4.7,39.8,2.8,-0.8,-2.9,4.2,305,-3.6,-0.5,8.1,16811
1610859600,-4.7,39.8,1.4,-1.8,-1.2,3,299,-3.3,-0.3,9.7,15780
1610863200,-4.7,39.9,0,-1.6,-1.2,2.1,292,-3,0.1,11.7,13648
1610866800,-4.7,39.9,-0.1,-2,-0.7,2.2,292,-3.4,0,12.2,13962
1610870400,-4.7,39.9,-0.3,-2.1,-0.4,2.2,289,-3.6,0.1,12.3,13734
1610874000,-4.7,40,-0.4,-2.1,-0.1,2.1,286,-3.7,0.2,12.5,13929
1610877600,-4.7,40,-0.6,-2.1,0.1,2.2,284,-3.7,0.5,12.3,13738
1610881200,-4.7,40.1,-0.3,-2,0.2,2.1,283,-3.5,0.9,11.7,15343
1610884800,-4.7,40.1,0,-1.8,0.6,1.9,283,-3.5,0.8,11.7,15562
1610888400,-4.7,40.2,0.5,-2.4,0.3,2.6,282,-3.6,2,10.4,14067
1610892000,-4.7,40.2,0.6,-2.7,-0.6,2.9,280,-2.9,2.1,9.7,13907
1610895600,-4.7,40.2,-0.3,-2.3,0.8,2.6,284,-4.1,1.8,10.3,14282
1610899200,-4.7,40.3,-0.1,-1.8,1,2.3,282,-4.3,1.5,10.7,14173
1610902800,-4.7,40.3,-2,0.7,0.6,2.3,290,-4,-0.1,9.5,16112
1610906400,-4.7,40.4,-1.4,0.8,-1.2,2.1,286,-3,0.2,9.3,17323
1610910000,-4.7,40.4,-0.7,0.3,0.1,1.5,279,-3.2,1.4,10,17780
1610913600,-4.7,40.5,0.9,-1.3,-0.3,1.8,274,-1.5,1.2,10.9,15760
1610917200,-4.7,40.5,1.4,-1.3,-0.6,2.3,272,-1.2,1.7,10.7,17147
1610920800,-4.7,40.5,2.2,-0.4,-2,3.2,273,-0.9,1.9,9.8,16261
1610924400,-4.7,40.6,2.1,-1.2,-2.5,3.8,280,-2.5,2.5,8.9,19437
1610928000,-4.7,40.6,1.5,-0.1,-3.4,3.9,284,-1.4,0.7,9.1,21161
1610931600,-4.7,40.7,1.7,0.2,-2.9,3.4,280,-1.6,-0.3,10.3,16665
1610935200,-4.7,40.7,1.7,-0.5,-2.8,3.4,279,-1.4,0.2,10.6,13896
1610938800,-4.7,40.8,1.9,-1.3,-2.2,3.4,278,-1.1,1.1,11,13145
1610942400,-4.8,40.8,1.8,-2.1,-1.2,3.1,278,-0.9,1.3,12.7,11974
1610946000,-4.8,40.8,0.4,-2.5,1.1,3,283,-1.4,1.2,14,15649
1610949600,-4.8,40.9,0.4,-2.5,0.6,2.6,282,-1.6,1.6,14.7,15435
1610953200,-4.8,40.9,1.2,-1.3,-1.5,2.6,280,-1.6,1.7,14.8,17311
1610956800,-4.8,41,1.2,-2.1,0.1,2.9,279,-0.6,1.1,13.8,13437
1610960400,-4.8,41,1.3,-2.4,0.2,3.1,279,-0.1,0.9,12.9,11175
1610964000,-4.8,41,-0.2,-2,1.3,2.5,286,-1.3,0.4,14.4,13334
1610967600,-4.8,41.1,0.5,-2.5,0.1,2.9,284,-0.7,0.5,14.2,14492
1610971200,-4.8,41.1,1.5,-2,0.2,2.9,279,-0.7,0.8,14.6,15134
1610974800,-4.8,41.2,1.6,-1.9,1.3,3.3,281,-0.3,0.8,15.1,15679
1610978400,-4.8,41.2,1.7,-3.5,0.4,4,283,0.8,2,16.3,16452
1610982000,-4.8,41.3,1.8,-3.4,-1,4.2,282,1.1,2.1,16.7,16579
1610985600,-4.8,41.3,2.1,-2.9,-1.5,4,279,1.3,2,17.2,16559
1610989200,-4.8,41.3,3.2,-1.8,-1.6,4.4,281,2.2,1.3,17.4,18530
1610992800,-4.8,41.4,4.1,1.4,-3.9,6,287,1.2,1.9,17,22305
1610996400,-4.8,41.4,1.1,4.4,-1.8,5.1,290,0.9,0.4,21,21522
1611000000,-4.8,41.5,-2.3,6.7,0.1,7.2,295,0.3,0.8,14.7,30030
1611003600,-4.8,41.5,1,4.2,-3.3,7,300,-0.4,0.6,10.6,44908
1611007200,-4.8,41.6,-2.3,5.1,-0.8,6.9,298,-0.7,0.4,10.2,50323
1611010800,-4.8,41.6,-3.4,1,-2.5,5.6,298,-2.1,-0.7,11.9,50720
1611014400,-4.8,41.6,0.3,3,-4.1,5.8,306,-2,-0.1,15.3,38427
1611018000,-4.8,41.7,-0.3,4.3,-2.7,5.2,305,-1.3,-0.5,17.9,27348
1611021600,-4.8,41.7,1.2,4.6,-3.7,6.4,309,-0.8,-2.6,11.7,41199
1611025200,-4.8,41.8,-1.2,4.3,-3,5.8,300,0,-4,10.3,58369
1611028800,-4.8,41.8,-4.5,3.4,2.6,6.9,298,1.6,-3.7,10.3,52571
1611032400,-4.9,41.9,-3.1,3.9,0.2,6.9,305,-2.1,-2,9.3,63182
1611036000,-4.9,41.9,-3,5.4,1.3,6.8,305,-1.3,-0.9,9.1,75445
1611039600,-4.9,41.9,-2.4,5.6,1.5,6.5,309,-0.9,-1.5,9.7,80205
1611043200,-4.9,42,-1.8,5.7,0.6,6.4,310,-1.2,-0.8,10,81187
1611046800,-4.9,42,-2,5.2,1.2,6,311,-1.1,-0.5,10.3,81043
1611050400,-4.9,42.1,-0.7,5.2,0.5,5.6,317,-0.7,-0.9,11.7,81731
1611054000,-4.9,42.1,1.5,1,-4.4,5.8,321,-3.3,-1.7,12.2,79753
1611057600,-4.9,42.1,-1.9,4.1,-1.2,5.3,313,-2.5,-0.1,12.1,79883
1611061200,-4.9,42.2,-4.1,3.5,1.8,6,308,-0.9,0.4,12.1,65817
1611064800,-4.9,42.2,3.1,1.4,-2.8,5.1,328,-4.5,2.3,14.2,70627
1611068400,-4.9,42.3,0,3.9,-0.4,4.9,327,-5.2,2.7,13.7,68388
1611072000,-4.9,42.3,-0.7,5.4,-0.3,5.7,325,-4.4,3.8,13,64286
1611075600,-4.9,42.4,0.1,5.1,-2.2,5.8,323,-4.4,3.9,14.8,50667
1611079200,-4.9,42.4,-1.3,6.4,0.1,6.7,332,-5.3,3.5,12.6,43731
1611082800,-4.9,42.4,-1.9,7.1,2.1,7.9,326,-3,4,11.1,35527
1611086400,-4.9,42.5,-3.9,6.8,2.5,8.4,322,-3.6,3.5,11.8,29261
1611090000,-4.9,42.5,-4.7,5.8,3,8.1,318,-3.9,1.7,14,25342
1611093600,-4.9,42.6,-5.9,4.3,3.8,8.3,317,-4.1,1,13.2,23729
1611097200,-4.9,42.6,-6.4,4.3,3.6,8.6,314,-4.2,1.5,11.1,26614
1611100800,-4.9,42.7,-6,1.8,3.5,7.3,309,-4.3,0.8,14.6,41845
1611104400,-4.9,42.7,-2.3,-0.6,3.9,5.1,320,-4.4,0.9,17.5,51804
1611108000,-4.9,42.7,-1.6,-1.8,3.9,5.4,327,-3.8,-0.4,15.2,57632
1611111600,-4.9,42.8,-3.1,2.1,4,6,328,-3.8,1.3,13.4,58797
1611115200,-4.9,42.8,-2.6,4.8,-0.1,6.4,331,-5.5,2.3,12.3,57347
1611118800,-4.9,42.9,-3,4.3,-0.6,6.1,339,-6.4,0.6,12.7,64212
1611122400,-5,42.9,-2.6,5.5,-2.6,6.8,338,-5.7,-0.3,12.4,64644
1611126000,-5,43,-1.9,4.4,-4.3,6.7,344,-5.8,-1.2,9.3,69628
1611129600,-5,43,-1.1,-2.2,-3,5.2,341,-4.7,-2.5,13.6,61350
1611133200,-5,43,1.4,-4,-0.6,4.4,341,-4.7,-2.7,13.6,50934
1611136800,-5,43.1,3.3,-5.8,-0.9,6.8,339,-4.4,-2,11.2,37080
1611140400,-5,43.1,3.3,-5.5,-0.4,6.5,343,-4.3,-3,11.9,35339
1611144000,-5,43.2,2.1,-5.6,-1.1,6.2,336,-3.1,-2.1,12.2,33412
1611147600,-5,43.2,2.1,-6.1,-0.3,6.5,336,-3.2,-1.8,9.7,39832
1611151200,-5,43.3,1,-6.5,-2.1,7,335,-1.6,-0.9,7.3,36414
1611154800,-5,43.3,0,2.1,-0.3,5.1,337,-1.6,-1.2,13.5,19773
1611158400,-5,43.3,-1.1,4.7,0.3,5,335,-2.5,-1.8,12.6,17674
1611162000,-5,43.4,1,4.1,2,5.3,338,-2.3,-1.9,11.8,15222
1611165600,-5,43.4,0.4,-3.2,-0.9,4.7,340,-2,-2.5,12.1,32235
1611169200,-5,43.5,1.9,-4.2,0.5,4.9,350,-1.8,-3.6,9.8,43799
1611172800,-5,43.5,2,-4.2,0.8,4.8,346,-2.4,-4.1,9.7,38809
1611176400,-5,43.5,2.3,-4.5,1.3,5.2,350,-2.1,-3.7,7.6,45743
1611180000,-5,43.6,3.3,-3.5,2,5.3,351,-1.7,-4.2,5.7,39745
1611183600,-5,43.6,2.1,-3.4,0.5,4.1,346,-3.3,-4.9,7.8,37299
1611187200,-5,43.7,1.4,-2.3,-0.7,3,337,-3,-3.7,10.2,26739
1611190800,-5,43.7,0.7,-2.1,-0.4,2.7,329,-1.5,-2.9,10.6,18029
1611194400,-5,43.8,-1.3,0.4,-0.1,1.7,323,-0.9,-1.8,10.7,14979
1611198000,-5,43.8,-1.1,1.2,-0.4,1.8,319,-1.1,-1.7,10.2,13676
1611201600,-5,43.8,-1.2,1.3,-0.2,1.8,320,-0.9,-1.1,10.5,12665
1611205200,-5,43.9,-1.4,1.5,-0.7,2.3,320,-1.2,-0.7,10.6,12960
1611208800,-5,43.9,-0.9,1.9,-1,2.4,322,-0.8,-0.7,10.8,13634
1611212400,-5,44,-1.7,1.8,0.2,2.6,321,-0.3,-1.1,11.7,12231
1611216000,-5.1,44,-2.3,1.2,0.5,2.8,321,-0.7,-1.1,12.9,14447
1611219600,-5.1,44.1,-2.7,1.3,0.8,3.1,320,-0.8,-1.4,13.2,15391
1611223200,-5.1,44.1,-1.3,2.2,-0.8,3.6,319,-1.1,-0.7,10.9,21241
1611226800,-5.1,44.1,-0.2,2.4,1.4,2.9,319,-0.3,-0.2,11,17962
1611230400,-5.1,44.2,-0.5,1.7,1.2,2.3,315,-0.5,-0.5,11.2,15488
1611234000,-5.1,44.2,-1.3,1.5,1,2.3,311,-1,-0.5,9.9,18480
1611237600,-5.1,44.3,-2.2,1.8,0.2,2.9,304,-1.3,0.4,8,20223
1611241200,-5.1,44.3,-2.4,1.6,-1.2,3.2,301,-1.6,0.2,7.4,21290
1611244800,-5.1,44.4,-1.3,0.3,-0.7,1.9,302,-1.4,-0.4,9.4,14693
1611248400,-5.1,44.4,1.2,-0.3,1.8,2.5,304,-0.6,-0.9,9.3,12422
1611252000,-5.1,44.4,-1.6,-1.4,-0.2,2.2,292,-1.7,-1.6,9.1,15884
1611255600,-5.1,44.5,-1.3,-1.6,-0.7,2.2,294,-0.4,-1.9,9,14470
1611259200,-5.1,44.5,-0.7,-1.8,-0.7,2.1,296,-1,-1.7,9,11681
1611262800,-5.1,44.6,-0.4,-1.8,-0.1,1.9,296,-0.4,-1.6,9.1,10796
1611266400,-5.1,44.6,-0.2,-1.4,-0.9,2,298,-0.3,-1,9.1,10976
1611270000,-5.1,44.6,0,-1,-0.6,1.4,299,0.1,-0.9,9.5,11448
1611273600,-5.1,44.7,0.3,-1,-0.7,1.3,300,0.9,-0.9,8.9,11477
1611277200,-5.1,44.7,1.4,-0.1,-1.5,2.1,304,0.1,-1.2,8.2,9003
1611280800,-5.1,44.8,1.6,0.6,-1.5,2.2,301,0.9,-0.9,8.1,8739
1611284400,-5.1,44.8,1.7,0.8,-1.8,2.7,303,0.9,-0.7,8.2,10103
1611288000,-5.1,44.9,1.6,1.7,-1.1,2.6,300,1.4,-0.7,8.8,10206
1611291600,-5.1,44.9,0.9,1.4,0.7,1.9,298,1.7,-1.4,10.7,9898
1611295200,-5.1,44.9,-0.6,1.2,1.3,2,301,1.6,-0.4,10.2,12586
1611298800,-5.1,45,-0.6,2.3,1.2,2.7,302,2.1,-0.3,8.8,14058
1611302400,-5.1,45,-0.7,1.8,1,2.3,301,2.1,-0.4,10.5,12037
1611306000,-5.1,45.1,-0.5,1,1.3,2,305,0.8,0.3,11.9,11700
1611309600,-5.2,45.1,-0.1,1.4,2,2.8,308,0.5,0.3,12.2,10886
1611313200,-5.2,45.2,0.1,0.7,2.6,2.8,310,-0.1,0.9,12.3,11449
1611316800,-5.2,45.2,0.6,-0.5,0.2,1.6,307,0.3,1.3,13.2,16128
1611320400,-5.2,45.2,0.1,-1.1,0.1,2.2,306,0.7,1.6,12.2,16969
1611324000,-5.2,45.3,-0.4,-4,0.3,4.2,311,0.4,1.7,9,19496
1611327600,-5.2,45.3,0.4,-2.9,-1.8,5,327,-0.2,0.6,13,31476
1611331200,-5.2,45.4,0.8,-5.4,0.4,5.7,327,-0.9,1.7,13.1,31369
1611334800,-5.2,45.4,0.9,0.2,1.4,5.2,330,-1.5,-0.2,12.3,35977
1611338400,-5.2,45.5,0.8,4.5,-1.1,5.1,335,-0.7,-0.6,12.5,29079
1611342000,-5.2,45.5,1.4,1.5,2.6,4.9,338,-1.4,0.5,11.5,38912
1611345600,-5.2,45.5,0.8,-1.2,2.8,4.3,341,-1.9,0.6,10.4,55184
1611349200,-5.2,45.6,0.6,-2.8,-2.8,4.8,341,-1.8,-0.4,9.1,59769
1611352800,-5.2,45.6,2.2,-4.5,-1.1,5.3,342,-1.2,-0.7,8.2,57151
1611356400,-5.2,45.7,2.4,-3.3,2.5,5,341,0,-0.1,8.3,50621
1611360000,-5.2,45.7,1.8,-3.4,1.5,4.8,338,-1,0,8.8,46685
1611363600,-5.2,45.8,2.7,-3.1,-1,4.9,336,-1.2,0.1,8.8,44203
1611367200,-5.2,45.8,3.2,-3.4,0.4,4.9,335,-2,0.4,9.1,42266
1611370800,-5.2,45.8,4,-3.4,0.5,5.6,339,-1.7,1.3,9.9,43435
1611374400,-5.2,45.9,4.6,-3.4,1.9,6.2,339,-3,1.7,9.7,34910
1611378000,-5.2,45.9,3.1,-5.5,-1,6.5,337,-2.3,3.4,11,22684
1611381600,-5.2,46,2.8,-5.7,0.8,6.5,337,-2.3,4.1,12.2,21280
1611385200,-5.2,46,3.7,-4.6,-2.4,6.7,331,-1.3,3.4,12.5,19096
1611388800,-5.2,46,2.6,-5.4,-3.9,7.3,332,-1,2.9,12.3,20946
1611392400,-5.2,46.1,4.2,-4.1,-3,6.7,326,-1,2.9,14.3,20591
1611396000,-5.2,46.1,6.5,-2.8,1,7.3,323,-2.5,2.9,12.9,23211
1611399600,-5.2,46.2,5.4,-2.8,-0.1,7,323,-2.3,2.3,13.1,24329
1611403200,-5.2,46.2,-0.2,-3.1,-5.8,6.8,323,-0.3,2.6,16.2,21056
1611406800,-5.3,46.3,-1.2,-1.8,-6,6.4,319,-1.1,1.2,15.6,19847
1611410400,-5.3,46.3,1.9,-0.2,-1.9,6.2,319,-3.4,-0.1,14,26261
1611414000,-5.3,46.3,3.2,-0.3,1.6,5.9,320,-6.1,0.7,12.1,27309
1611417600,-5.3,46.4,-0.5,-2.6,-0.8,4.9,324,-5,2.4,13.6,26605
1611421200,-5.3,46.4,-2.2,-4.1,-3,6.1,335,-3.4,1.7,13.2,27782
1611424800,-5.3,46.5,0.4,-4.2,0.1,4.9,349,-2.2,1.5,16.4,24729
1611428400,-5.3,46.5,-0.5,-3.8,-1.8,4.5,348,-2.9,1,17,25570
1611432000,-5.3,46.6,-1.3,-3,-2.4,4.8,352,-1.8,0.3,19.4,29958
1611435600,-5.3,46.6,-0.1,-4,-1,8.3,356,-1.4,-1.3,9.8,34352
1611439200,-5.3,46.6,5.2,-1.7,4.5,7.4,372,0.8,-3.7,5.8,93125
1611442800,-5.3,46.7,2.5,-3,4.1,5.6,381,3.6,-4.6,6.3,169793
1611446400,-5.3,46.7,0.5,-1.6,4.6,5.2,391,1.6,-5.1,6.2,162202
