time,na,va_x,va_y,va_z,B_inst_x,B_inst_y,B_inst_z,Ta_perp,Trat
1610726197.258413,15.12644381898277,-488.1888286496102,106.3339641136064,34.02113260330299,-117.774,10.7658,29.8780,288.9561754774062,0.8333754855715719
1610726323.087951,15.24533440670892,-481.8636430703150,105.8847225087662,36.16606987112149,-91.7323,52.1731,60.5598,297.9181609023288,0.7687443658250637
1610726448.917508,15.40090757798864,-483.3869904233388,105.1234382339324,41.00329561319916,-76.6428,64.4672,63.4298,261.0689223341232,0.6979062762550277
1610726574.747045,17.33650012604885,-475.0121119460459,99.78880768925386,31.10013215417870,-76.3502,59.2475,46.1193,308.8082515488608,0.7173153222940863
1610726700.576602,16.70153880145174,-479.3915376401725,115.9770144343888,21.95639550557810,-88.5866,-14.4037,61.5176,285.8382101519283,0.9452192001553555
1610726826.406140,13.25066918940922,-489.3606279277867,110.3927752359386,19.82168251484143,-85.6463,-12.1431,85.9445,245.0262531319651,0.8239832720821109
1610726952.235677,17.69047176055748,-477.2347848881356,105.9938588117294,33.17621186365030,-79.2525,-7.22266,-15.0908,329.6518361603898,0.8124212601573544
1610727078.065175,13.56964757396604,-481.5683949229868,101.5192563725133,17.99957230270264,-95.9911,13.5350,60.7984,272.2788035315849,0.7308387283474203
1610727203.894712,14.90799526668932,-480.6792888245465,103.3287266434593,49.49230981094332,-101.183,6.63372,-38.4702,322.2901834171261,0.9198005317455935
1610727329.724269,13.18582811824563,-496.4665052357678,101.2691141566266,29.83860028579481,-89.9944,52.5339,50.2603,391.1148437643915,1.347824806852699
1610727455.553806,13.21783886077396,-498.0729678424970,104.5620584972602,37.80837749686670,-79.7577,77.1819,25.7582,342.4286939353677,0.8465674962909254
1610727581.383364,13.05916707702672,-499.2397610403922,107.4642126560706,28.97905125188408,-77.8507,68.9638,49.7286,295.8396648711200,0.6905904255456922
1610727707.212901,12.35623885506058,-500.4062034833782,107.6133565345948,36.32471178560039,-33.2581,95.4610,38.8545,319.2199167401409,0.7694402366658599
1610727833.042438,11.58578386424687,-506.3314122838326,111.1712657176501,44.71819962344384,-67.2468,96.1926,21.8287,327.1885857654436,0.9030713182963374
1610727958.871995,14.57277250601125,-493.6463976103224,108.0416223000121,42.01335157381993,-89.8778,53.1374,5.92166,348.3218320404144,0.9229242813644688
1610728084.701533,13.29407602679675,-490.9945816859167,110.9249494294261,27.09312307843604,-93.1215,56.7537,40.3638,305.6843974033518,0.7752668582162187
1610728210.531090,15.68473029935128,-479.6077879775102,117.7748749419019,33.05881615435619,-98.7510,-39.2964,23.9649,328.5068655343269,0.9865319874492176
1610728336.360627,13.01503328031780,-481.0752221431696,108.0479772199715,40.40679362990632,-109.617,15.6667,-5.42628,305.7725508846792,0.9828792624442546
1610728462.190125,15.46196006287046,-480.3224670983358,116.8430531246895,46.74817059597610,-103.488,12.0166,-14.1755,329.1542493385787,1.020645420906241
1610728588.019662,13.63046268290554,-487.5746411113652,116.6460223713193,28.05922985208307,-74.6514,-3.14485,73.4577,315.7911636834240,1.215200509318994
1610728713.849199,13.37131237604598,-472.2798394609119,104.2795541529241,40.84407535558724,-113.977,-5.71854,12.4975,299.5290537773654,0.9911990656375717
1610728839.678757,13.61582045352154,-486.4877874082395,105.8476435508368,45.62273889638855,-98.4751,-10.8322,-38.8422,348.8366021102267,0.9143009108839688
1610728965.508294,13.56485735803657,-505.9484334268725,113.7638856567634,51.34515233334886,-76.2376,-13.7922,-88.3590,340.6128698249994,0.9022509602198711
1610729091.337851,13.04795967584290,-509.4215440966586,118.2393922400091,48.95089816020432,-97.5580,-17.7173,-64.3963,288.6013323036115,0.7850844042975483
1610729217.167388,12.50289842758874,-510.9503118982670,115.3798942674962,45.81641639615643,-75.2875,29.4281,-76.5089,309.1059887983383,0.7878822049546471
1610729342.996946,13.48468536228673,-507.5524173035270,105.6230080716422,36.32274283830648,-82.8546,40.7878,-58.4838,375.2912366322278,1.005135052136760
1610729468.826483,12.46665799341105,-506.6573566935955,110.3647539243017,32.17421538571772,-109.941,32.9346,11.1351,350.8764207590186,0.7938714613860497
1610729594.656041,12.80385818990919,-497.0209449371249,112.3518350527191,43.84214955118595,-110.957,14.7353,-28.7038,342.6487077541592,0.8601791258471903
1610729720.485578,12.14510933709678,-498.0978477894145,111.0813735108616,39.47450991703581,-119.697,18.3619,-16.4768,310.3448362351808,0.7015781162297374
1610729846.315115,11.07607111816340,-492.9979971425936,114.2290686619757,40.88530493041167,-122.343,16.7195,1.85687,279.7085679209231,0.7060047629999552
1610729972.144612,10.41739712164496,-510.6409587158788,109.8345705020260,36.60299749242603,-83.4306,68.8464,-6.26375,327.1282102950421,0.8506482918788849
1610730097.974150,12.41250164582286,-485.3463659498434,110.2849385189411,45.96056828592886,-121.778,-14.2628,5.57398,323.2053061118581,0.7819657664688999
1610730223.803707,12.07494443184556,-489.5317844860514,111.1828408478723,41.29735352494538,-123.319,5.62575,-5.76934,346.8177291145591,0.7736932303277039
1610730349.633244,11.10742133143771,-492.8985085483846,109.9665929922052,38.24472101342404,-122.721,20.1585,-4.17337,295.8096990788145,0.6014432918285082
1610730475.462801,12.13478829114924,-492.3781531865056,96.96400439332494,44.08302348853748,-121.617,25.3764,-4.44335,320.0952357218420,0.6138157705855254
1610730601.292339,10.71789502022100,-489.0035201665985,107.7375329251690,37.87131922139225,-123.495,26.5104,-3.19827,299.5562761755486,0.5593023513571326
1610730727.121876,10.63390715991869,-501.8483323323564,107.9862881444956,43.20740386037803,-118.757,43.8887,-4.90121,308.8687474769555,0.6815088628961056
1610730852.951434,13.92452501760534,-480.6231014563593,121.8088836888363,18.19741387772942,-84.3060,-32.9834,45.7876,314.1221671210563,0.7483890827562247
1610730978.780971,11.95045880243741,-477.5027105421375,115.6055084896309,27.83613152060716,-125.455,7.97318,21.1687,286.6646270154759,0.6899094213007769
1610731104.610528,11.75055987609473,-509.2655637581412,111.4363584325833,43.14445225175288,-99.7778,38.4644,-16.9519,365.2359545761322,1.034703485127816
1610731230.440065,12.91330390370196,-485.2042748277002,92.01139450914263,41.94951640299216,-111.992,55.3581,6.13483,335.4070799830178,0.5825623162441163
1610731356.269623,10.55193737129033,-502.0150573815293,114.2791055194769,35.05013023812452,-119.571,37.6321,20.3844,275.1435904812018,0.5924854134526242
1610731482.099160,9.830398709649172,-497.6268822031710,110.2144668517539,32.42933794019942,-108.690,50.7935,39.0099,297.4958977395050,0.6426291132799411
1610731607.928717,11.20904372147165,-498.7810094103450,105.3744405082925,27.47935820960726,-111.119,52.2962,37.7911,304.9186011657904,0.5727902645948761
1610731733.758255,11.53402706569170,-482.4419000532276,101.1108713074029,30.17360726098684,-119.616,36.8153,30.1889,310.6762358804795,0.5932836474740756
1610731859.587792,11.03863766064126,-487.1735474376659,103.6236362149792,25.24936970793048,-120.010,26.2928,43.0232,292.9409236105764,0.5352188157270805
1610731985.417289,11.39556874217600,-492.7258095905923,103.0394648145532,40.45590056672972,-114.226,48.4921,24.0353,318.2018168022456,0.6371610369712644
1610732111.246827,11.75790352469981,-492.0659052777478,99.39070804866193,37.49919498336497,-104.372,70.7695,-5.80745,312.4978615068288,0.6416808536867540
1610732237.076384,11.46244919163932,-491.3042320167908,103.4989169868605,45.98223582814882,-100.939,67.9397,-17.4857,319.4030278869798,0.6325883520797712
1610732362.905921,11.51496208274622,-486.5034389843111,99.89769643542081,54.11302991919026,-103.968,60.9893,-31.9926,294.4147978191061,0.5777054064804277
1610732488.735478,10.30448648369451,-503.5157164952039,110.5843407796130,45.92005688544077,-93.7592,70.1742,-37.3824,318.8320617827509,0.7211618207683255
1610732614.565016,10.66763843514963,-490.6582660406056,100.8544698007280,43.71658073868223,-125.872,39.1801,-7.76735,274.0495166591608,0.5326969833555006
1610732740.394553,11.48000023316071,-478.4025444226292,110.6827741336030,44.91200750450297,-127.495,7.55103,0.130245,292.7606763299164,0.6125904598930468
1610732866.224110,11.28754915534523,-506.6488307818484,106.7364554406364,46.84945297164771,-66.8079,70.5820,-51.0922,371.1308328440282,0.9522397890612918
1610732992.053648,10.29151566157980,-509.6200450095979,104.6973430307641,46.38625416202876,-71.5823,99.6643,-10.9398,314.4056028697020,0.7216716347836207
1610733117.883205,10.04325545201414,-509.8042278276066,106.3538255690233,37.87214690323311,-70.8200,104.735,6.72690,322.3241764280233,0.8467448449441065
1610733243.712742,11.77898781636584,-498.9156513283399,100.5283036148676,37.42517841432225,-70.5611,85.1551,-16.3018,357.0022125319723,0.7332473778493003
1610733369.542300,12.38415407774299,-495.3058023240583,103.6294976727777,45.65235852372671,-48.2768,95.3441,-37.7653,362.5749544027580,0.8113023626077194
1610733495.371837,11.15398472358377,-503.0623796987896,105.6598637007529,40.73968582034786,-69.9057,94.8874,-9.20253,365.5162359913746,0.7507720429833403
1610733621.201394,10.62306109276254,-514.7064202769491,120.6887554888939,34.53316183481203,-48.5372,101.460,-4.76272,382.4297352611016,1.057301560337376
1610733747.030931,12.50600945344422,-489.4489582904505,112.3633493946825,36.31870906620203,-98.4022,22.5551,26.1162,332.7268134630484,1.054832596226972
1610733872.860469,12.95431350354511,-486.5641041392380,110.9740497658901,39.08315228132870,-127.660,-9.39877,-2.19397,327.1197344810559,0.8579530080593456
1610733998.690026,11.91291532488295,-489.9030827104308,109.1000923536370,39.19587136760963,-118.711,30.9962,-21.5869,281.8087901567229,0.6672921655926568
1610734124.519563,14.12252374666926,-468.2030732065382,103.2472693533001,39.06877073469080,-123.981,-9.13438,-31.7296,276.8582904150208,0.6807129699437912
1610734250.349121,10.54963906311298,-491.2663747842893,112.7073220552088,43.07314769282367,-127.992,-6.08916,-28.1947,268.5558889510044,0.8210296186231137
1610734376.178658,10.11522094996832,-497.8189152507227,109.8035943339671,39.07535376870426,-129.843,-3.15439,-16.4411,276.3647131979866,0.8203154991538533
1610734502.008215,9.801662937594704,-491.3051209999914,108.6996585388625,35.46640715100179,-133.274,-1.49100,-5.52175,306.2270218533996,0.9848535845810131
1610734627.837753,10.94006951430675,-490.1686077525677,108.7469028266313,27.10878239492795,-123.745,29.5620,36.3849,287.0191607624067,0.7096360835981985
1610734753.667310,11.31116378445424,-488.1491259800794,111.9341474427710,34.97593304421788,-136.497,5.77935,13.8782,280.0250331029603,0.7667474899092468
1610734879.496847,10.62449447512274,-494.1495442024651,113.0901774969062,34.43484805584636,-137.540,11.1749,7.47945,281.9762552711227,0.8249259401026995
1610735005.326385,10.08615787868790,-493.9813935825804,108.3054719924936,31.58059213706742,-136.318,6.77842,16.5802,274.5054822077918,0.8159303636542689
1610735131.155942,9.950396476676755,-494.6757547220101,110.2643234832568,38.66821884313395,-136.637,0.783648,11.2493,271.8155417050444,0.8652185915060625
1610735256.985479,10.03214066678814,-488.4340241677440,108.8199007007723,34.32871489878519,-137.474,10.6346,5.58686,275.5103332382873,0.9176405601945615
1610735382.815037,10.45898448929352,-482.5895419590242,107.2346772104126,41.46794290984121,-131.167,20.6927,-23.9825,281.2220874724876,0.7333279278658675
1610735508.644574,10.66749574013628,-482.7645235235447,107.2008310585125,50.99381422454796,-121.618,8.78132,-47.8002,287.3691757719663,0.8241627623293158
1610735634.474131,9.859694238107471,-488.8431879036252,108.2365950797143,48.49390330779829,-100.840,28.7481,-42.9358,272.6025812891493,0.8361352171611766
1610735760.303668,9.272271760523736,-478.0328263627812,105.6042581614110,38.98175477234894,-122.171,21.4704,-16.1828,254.6548815014686,0.8262988015535166
1610735886.133206,9.133561203723284,-488.3195935137704,112.3986056582661,35.01078403501232,-132.484,-30.8549,16.4917,270.4278125555533,1.130520187333033
1610736011.962763,8.891795039266713,-481.9060680534639,111.3174085057499,37.40512526897739,-136.263,-28.4152,7.20140,279.4514102847491,1.148732565524702
1610736137.792300,9.883858784187513,-475.8348887645921,104.9692496197770,39.70815164855524,-137.565,-26.0030,1.71240,306.0220349191003,1.289435761763932
1610736263.621858,9.014496690703877,-479.2258322052476,114.9278263606166,36.06550055499038,-135.465,-36.1633,-0.559249,291.9537492534584,1.271396325801833
1610736389.451395,8.654800423770984,-476.6704418822567,105.8744924599795,38.90880110128978,-138.243,-25.1386,9.60293,258.5245675835433,1.280067088537037
1610736515.280952,8.821577039253274,-476.4822779277058,106.1856607217499,39.82144122725357,-137.038,-24.8050,1.91206,269.0497349827395,1.324029433005599
1610736641.110489,7.511164220634112,-471.9200658662811,109.0824709360847,31.66920223288411,-141.028,0.391004,16.7644,221.4621958847754,0.9286371183337454
1610736766.940047,7.479763885965857,-470.1681378841463,105.6002540117254,27.89284715667895,-141.291,-9.33981,24.5792,257.7643401762689,1.494315582446260
1610736892.769584,7.971727924873202,-471.2737944784012,106.9592433304421,26.37069879172074,-139.360,-1.55985,35.5789,263.1611192355376,1.242775646260937
1610737018.599121,7.552111440670980,-472.0191085312112,111.2861881666633,40.58178142850489,-140.868,-6.39648,29.3074,258.5010206853647,1.174207435739757
1610737144.428679,8.740355840799584,-473.0368341548822,104.7748867510274,37.74534472390778,-140.637,-17.8796,26.3928,295.6359928238573,1.465826682173068
1610737270.258216,8.337997629300560,-474.9746537927689,108.9818455132216,39.95963501628994,-139.120,-23.7142,33.0477,251.6026977833485,1.254227430905402
1610737396.087773,9.118824645033417,-477.7419356456447,107.6013037222864,27.97512232627223,-136.019,-41.9265,32.3673,253.3204883865104,1.218272804726132
1610737521.917311,9.698871109403569,-476.5579924750235,102.5759914322810,33.66066525131682,-139.292,-31.2496,26.7572,276.4186913353337,1.268688917310305
1610737647.746868,9.230389618754350,-477.1119933245007,107.0931215386235,36.13974990460024,-137.890,-33.0925,28.4379,272.0754856326917,1.368267509070507
1610737773.576405,9.661991083965450,-481.2392864123545,116.7855364738388,34.95383489244951,-140.669,-35.5562,18.4967,234.4842766232464,1.121458633716136
1610737899.405962,10.93658774021251,-462.9976226141148,106.2153436374076,41.02973699361818,-126.654,-72.5139,18.9731,275.1883527232099,1.242190731016017
1610738025.235500,9.305554573119283,-477.5599356272959,105.6226060550023,38.96547590086107,-139.633,-40.5621,16.8294,247.7951113329950,1.288154887743049
1610738151.065037,9.712283905863389,-476.8541836489392,104.3530918503469,39.44329874118041,-143.808,-21.4497,19.2580,249.3655734077393,1.333783680680478
1610738276.894595,9.073750611888416,-479.1781700281815,106.4675305986352,46.69908922793300,-144.871,-3.00094,19.4432,229.6629242180504,1.225769290431656
1610738402.724132,8.744032524648681,-477.6851402816262,108.5439069310106,34.75329751046304,-142.465,-9.69629,35.8951,217.0610463737187,1.112702996317358
1610738528.553689,9.107797751550764,-472.8601005948715,106.2860793023669,45.30136364073945,-143.815,-7.53857,25.4665,246.9479831682634,1.339621971217963
1610738654.383226,9.755225460187587,-471.4552106448936,107.0105038176025,46.77109681198074,-145.015,-16.1205,10.1415,235.7300598962104,1.208416785576118
1610738780.212784,10.17379858598622,-474.1677986851550,109.0592085767115,43.40253798500498,-143.038,-34.3491,16.7137,240.7312970647218,1.741667808049955
1610738906.042321,10.38430494692290,-476.7018719839933,109.6925506208366,37.35644902018826,-137.840,-40.1547,30.8074,236.3640501741877,1.625415803061971
1610739031.871858,10.40407553152821,-473.3714020942666,110.1981319840033,37.93999572371407,-140.862,-30.2488,26.1161,217.4139133261080,1.439113563685691
1610739157.701416,10.65046006636554,-473.5828733305654,102.3766532784542,36.05118351259299,-145.734,-17.3212,16.9970,222.2055941820553,1.340407026115433
1610739283.530953,10.78356167976833,-470.4547024140320,109.8014772557630,43.62446782701096,-143.804,-29.8361,13.7939,215.6228495431617,1.544334083531390
1610739409.360510,11.00518081788272,-470.7568592278491,106.4660365793306,46.78468515717358,-142.517,-30.9483,1.62390,231.2289781382188,1.686463878589686
1610739535.190048,10.82912429846882,-465.5242670875176,102.2130641005594,40.37923158631332,-145.369,-4.10150,20.1193,211.7084983236943,1.401177233157085
1610739661.019605,10.63510559236168,-468.6967764454284,107.8525130640811,51.32277777565126,-145.993,-18.5029,-4.17815,213.2552916233634,1.703608156202227
1610739786.849142,10.69015188895231,-464.1046503897001,109.3567030521938,31.99045865019839,-146.544,-8.81398,29.2319,225.8623211048424,1.361279137976832
1610739912.678699,11.01091766316963,-468.8243022653932,109.7140072896228,33.25414978226185,-136.125,-26.3980,38.3833,235.1160283557631,1.533328571345058
1610740038.508237,10.62695489070506,-467.2428886001337,112.2311160120409,49.34758929912499,-141.709,-29.9053,10.0958,208.7496002510458,1.396101103642867
1610740164.337774,10.29589740990062,-463.9829376806248,109.4067453967705,31.87124825017979,-139.272,-24.3785,36.6694,231.3685195959341,1.464082766364919
1610740290.167331,10.10943563342653,-459.0423321205354,103.7198623073710,35.56765426074503,-144.482,-4.92659,32.4412,224.0393224342429,1.381258521403953
1610740415.996929,11.04344900508273,-461.0879549475745,106.9496573949418,46.05848879182499,-147.818,-13.8895,15.3252,227.5795428147096,1.466552276573903
1610740541.826486,12.46569207122955,-455.7795116282219,107.7654706000594,31.90571083198040,-147.917,-17.0936,20.0474,226.2879129052033,1.209024008959394
1610740667.656023,13.45289013798241,-460.7483742270340,106.5158354307873,54.78177803578955,-137.841,-46.0248,-17.3341,243.7178318585018,1.187787477977888
1610740793.485580,12.35811245148169,-452.7328162444315,109.4009862052653,36.92337848680163,-148.683,-21.5950,5.40481,225.2483770519653,1.315748245356476
1610740919.315118,11.89029614168672,-454.5257907208366,104.7029138801819,50.77271292677771,-146.296,-26.3867,-16.3837,222.5672399311914,1.387017819161808
1610741045.144675,13.15652708364454,-456.4142911986256,108.5832301885791,52.51387197089188,-134.922,-50.1378,-32.1964,230.2379686414760,1.419787761021177
1610741170.974213,12.61188003444884,-455.6565481677004,106.3712811391666,52.20912120059899,-135.633,-43.0823,-32.5543,211.0763817977111,1.428991018764990
1610741296.803750,10.39504953318806,-454.8530179070605,99.05182170425060,29.36616746459586,-147.166,6.07755,21.3564,214.5105476656448,1.476245311995168
1610741422.633307,8.720076653171574,-462.4124539057231,103.6834292268913,13.32389587646755,-135.104,19.3219,54.9837,205.4112182566526,1.423221339431390
1610741548.462844,9.682864794167928,-458.4925894915656,108.1378943697700,41.02482327125718,-143.850,-0.108988,8.47383,200.6400420265666,1.249157940238186
1610741674.292402,9.862027599777086,-464.0868610554682,107.3295396391444,35.48765863051702,-144.876,-5.74815,14.6420,203.6398950467536,1.625473107191741
1610741800.121939,11.09365626575379,-460.9981090942588,108.4923141091932,30.61144394948176,-146.615,-6.01868,22.3465,205.4527757850993,1.692838678225875
1610741925.951496,11.37432016435458,-458.6424887495411,104.6595292158335,37.42516998625920,-147.959,-16.9216,10.0013,206.6294151202709,1.747324180854222
1610742051.781034,11.95318269815428,-449.8863537939011,103.1001367151386,35.77589316624196,-138.346,-9.23820,-3.76061,200.9838173044729,0.9828352683273102
1610742177.610651,14.30882284142009,-453.3023646309294,105.6202779981930,29.19393418427019,-136.846,-1.48249,-15.5970,230.0942996301586,0.6010895314515110
1610742303.440188,12.76509196090346,-484.7249867033464,108.3808387214077,36.85574768142009,-142.480,5.42374,0.654109,249.6585421607515,0.5879928428133964
1610742429.269725,12.38181262861265,-485.9106245566684,111.0650088634958,37.28118007871291,-142.138,16.0206,-8.28627,224.5302008592824,0.5527630838657128
1610742555.099283,12.25985202291599,-490.8926557577180,107.9717702057972,37.72711370922417,-146.314,-16.1715,-8.99037,243.8474155919604,0.8463062522815582
1610742680.928820,11.79643974415758,-488.6587730839678,113.4329643228878,37.11689199698651,-147.329,-14.2685,-8.65728,234.4349099762085,0.7873086315141822
1610742806.758378,12.36649690156391,-487.6297909025612,112.1511819523265,36.99343028704487,-141.660,-45.6813,-2.29540,249.2607657920249,1.006231194030529
1610742932.587914,11.60398410591443,-482.8083323612536,112.6928466782303,32.37258677078704,-141.346,-47.2715,-0.184802,247.3887353165591,0.9788505904572192
1610743058.417472,11.34634362726707,-483.0456442979475,110.8032692923993,31.70697858211629,-147.168,-30.2980,9.62751,245.2370752770649,0.9934099284288601
1610743184.247009,11.29377907021606,-481.7929524716943,104.9019609949995,29.05488480985864,-148.131,-2.19218,32.1357,235.2416209924934,0.8848592940142322
1610743310.076567,11.20277814159501,-482.0087191398494,110.2438437082680,29.71998302943070,-146.736,-18.4981,12.8940,255.3455705038311,0.7963741316336956
1610743435.906164,10.81759973800463,-481.6718363304136,108.2062044725088,32.10582047294967,-147.410,-19.4185,10.8091,254.1934572448107,0.9877679377306811
1610743561.735721,11.09866625345251,-473.4823556151400,110.7440046957946,32.93295640743305,-145.396,-34.1934,6.07765,242.7448180693342,0.9191603749231768
1610743687.565259,11.70995553706731,-477.3889187345823,114.0093529365731,36.62378361811784,-144.263,-35.2318,0.353436,251.8061608236777,0.9551794385477427
1610743813.394796,10.42924890488556,-481.6876964326498,108.9702816973123,34.29429098738385,-144.492,-27.4422,3.37582,249.1204133817033,0.8770765668611472
1610743939.224353,10.24543527249080,-471.2551170387619,103.4665035733047,37.71169441240107,-146.358,-11.3845,6.36487,232.3618032591247,0.8258761987884807
1610744065.053890,10.32908943051324,-471.1865200911416,105.2244155895265,37.68542155371335,-145.230,-20.4983,6.69845,222.6727029866533,0.9394985384589236
1610744190.883448,9.271125975356762,-460.1094168056152,95.88714831869477,35.73257182619150,-146.893,9.15462,4.57669,208.1847827234811,1.274649900186186
1610744316.712985,9.311696171767098,-474.6052966082660,102.3283235405846,29.85051885624358,-147.871,5.96726,12.0465,182.7053785390184,0.6513479451149518
1610744442.542542,10.34953088562567,-468.3885202813717,102.8788637726123,33.83440151009552,-148.050,-12.2761,-1.90114,250.7384090986941,0.9169221602083603
1610744568.372080,9.976467441470643,-472.0036898689773,102.8016265756060,30.51224182226076,-148.740,-11.6968,10.5272,233.7880780307197,1.162889461603740
1610744694.201697,9.629084500361573,-468.0028842218998,103.0360950829466,24.12711193288735,-147.784,-15.5777,19.5097,230.0735961921540,1.066389144055905
1610744820.031234,9.134793671421731,-453.5736371623601,98.51407087160938,31.37185956852097,-153.029,-6.18190,5.96504,187.8005648253899,1.789433049121923
1610744945.860772,8.271264879807472,-443.8979554810823,94.39066778831226,28.39289784737466,-154.134,17.5191,0.354006,188.3289490138224,2.232412492712867
1610745071.690329,7.207063207506101,-448.3243373070231,95.25714480697576,22.74871669440263,-153.713,22.6821,18.3873,178.8522930049064,1.655172325528642
1610745197.519866,7.309071044977938,-437.1167852301823,90.40426279880297,32.50475247299160,-155.861,32.6089,11.3927,188.7346418663678,1.880811658774650
1610745323.349423,7.731704937120211,-440.4107921643828,97.62108157527040,29.47622423221041,-157.491,25.1118,8.46123,183.2786277884055,1.514831326035673
1610745449.178961,6.619118533248496,-432.5462808136820,88.00183413833331,26.73890326987670,-150.476,55.8017,11.5624,161.3558495953349,1.915447705057578
1610745575.008518,5.910112515043746,-427.5534850839740,88.22628108984226,39.81693465565376,-151.737,55.6606,7.85458,158.7894193047342,1.841517046950382
1610745700.838055,7.007493750759240,-435.0108178069594,90.75582462414089,35.88079423552094,-155.619,40.5666,-6.88697,138.2101068724904,1.586841464905581
1610745826.667673,8.838696966607802,-436.4288242036489,93.62486456106018,35.96505922694385,-161.931,3.73087,-5.75708,184.4135908658008,2.099338225361673
1610745952.497210,9.250906457665439,-434.5651315464386,96.16626226910098,37.41966532996087,-162.390,0.919130,1.11053,167.3266319985735,1.725260029953477
1610746078.326747,9.201323385137092,-433.7993369697736,94.40598995852687,30.24474748453253,-162.636,-2.35974,9.85042,184.4399590524115,2.093994569576538
1610746204.156304,9.355379471460271,-431.2138874582085,96.53250914168120,33.42517196272870,-162.528,-7.67689,9.94383,177.6265545389778,1.978719146384863
1610746329.985842,8.855850197271598,-430.6578415981581,100.4429533237697,33.46576211836084,-163.036,-2.96913,5.89276,172.9983857602680,1.878233650455527
1610746455.815399,8.577337691136908,-430.7219815219636,93.61535471364280,39.19713382709914,-162.993,0.604809,5.51504,164.2254845332820,2.021171855843606
1610746581.644937,8.541518663342829,-425.6912350441949,95.33939439857335,31.03092500379381,-160.306,11.5863,11.2548,163.0243123356108,1.441092435095795
1610746707.474494,10.05235984823094,-421.4967536260267,93.95831210380017,32.99654634123812,-160.443,-1.04222,4.82200,165.3916956636801,1.401808204661346
1610746833.304091,9.694359349990529,-431.1284502598929,97.74961743631670,39.36106001096604,-157.777,-16.1425,-8.14805,176.5944353680559,1.912981173608399
1610746959.133648,9.910151808003857,-423.1898299451617,100.4260223869703,32.77716529597549,-161.937,-8.41516,-8.64160,178.1952206716279,1.286245089961971
1610747084.963186,10.47646119728957,-407.7039986240713,102.2130050823108,37.02910777664088,-160.589,-13.0480,-8.76122,180.9340693827515,1.107221832209272
1610747210.792723,11.98083661929879,-391.7563866212979,101.7049854174843,36.90620099660352,-149.930,-22.6302,-13.3262,199.0588854512067,0.7738305987092780
1610747336.622280,11.71790600115187,-389.7985298564154,102.8288048616491,27.27227511815522,-144.139,-0.964368,-25.7563,210.2756114831146,0.6654089440869523
1610747462.451818,10.56276865790017,-408.3577959866004,101.2834878189828,24.77906992296300,-150.120,-10.4514,-0.647967,186.6674559564455,0.8236115625978209
